,Source,URL,sents_leicht,sents_standard
521,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Beaucoup de garderies ont fermé pendant un certain temps à cause de la pandémie.,Viele Kinderkrippen waren für eine bestimmte Zeit geschlossen aufgrund der Pandemie.
522,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,C’est pourquoi les garderies perdaient de l’argent.,Deshalb verloren die Kinderkrippen Geld.
523,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Maintenant, les garderies reçoivent de l’argent.",Jetzt erhalten die Kinderkrippen Geld.
524,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,aider les radios et télévisions privées.,Hilfe für private Radiosender und Fernsehsender.
525,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Les radios et télévisions privées ont gagné peu d’argent cause de la pandémie.,Private Radiosender und Fernsehsender haben aufgrund der Pandemie wenig Geld verdient.
526,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Parce qu’il y a eu moins de publicité.,Weil es weniger Werbung gab.
527,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Maintenant, les radios et télévisions privées reçoivent de l’argent.",Jetzt erhalten private Radiosender und Fernsehsender Geld.
528,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,2. Le traçage des contacts,2. Kontaktverfolgung
529,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Les cantons sont responsables de la recherche des contacts.,Die Kantone sind für die Kontaktnachverfolgung verantwortlich.
530,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Maintenant, la Confédération peut créer",Jetzt kann der Bund zusammen mit den Kantonen
531,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,un système de traçage des contacts avec les cantons.,ein System zur Kontaktnachverfolgung einführen.
532,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le système de traçage fonctionne dans toute la Suisse.,Das Kontaktnachverfolgungssystem funktioniert in der ganzen Schweiz.
533,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,3. Le certificat Covid,3. Covid-Zertifikat
534,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Une personne reçoit le certificat Covid :,Eine Person erhält das Covid-Zertifikat:
535,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,quand elle est vaccinée,"wenn sie geimpft ist,"
536,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,quand elle est guérie du Covid-19,"wenn sie von Covid-19 geheilt ist,"
537,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,quand elle est testée négative au Covid-19 .,wenn sie negativ auf Covid-19 getestet wurde.
538,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Nous avons besoin du certificat Covid :,Wir benötigen das Covid-Zertifikat:
539,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"par exemple, pour aller au restaurant.","zum Beispiel, um ins Restaurant zu gehen,"
540,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,ou pour des événements comme un match de football.,"oder für Veranstaltungen wie ein Fußballspiel,"
541,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,ou pour voyager dans un pays à l’étranger.,oder um in ein Land im Ausland zu reisen.
542,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le gouvernement fédéral veut utiliser le certificat Covid,"Die Bundesregierung möchte das Covid-Zertifikat nutzen,"
543,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,pour éviter que les lieux de culture et de loisirs doivent à nouveau fermer.,"um zu verhindern, dass Kultur- und Freizeiteinrichtungen erneut geschlossen werden müssen."
544,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Par exemple pour éviter que les restaurants doivent à nouveau fermer.,"Zum Beispiel, um zu verhindern, dass Restaurants erneut geschlossen werden."
545,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,4. La quarantaine,4. Quarantäne
546,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Une personne est vaccinée ?,Ist eine Person geimpft?
547,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Ou une personne est guérie du Covid-19 ?,Oder ist eine Person von Covid-19 geheilt?
548,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Alors, elle n’a plus besoin de faire une quarantaine","Dann muss sie keine Quarantäne mehr machen,"
549,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,quand elle a été en contact avec une personne malade du Covid-19 .,wenn sie Kontakt zu einer infizierten Person hatte.
550,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,5. Les tests de dépistage,5. Tests
551,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La Confédération doit proposer les tests de dépistage du Covid-19 .,Der Bund muss Covid-19-Tests anbieten.
552,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La Confédération a créé un plan.,Der Bund hat einen Plan erstellt.
553,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le plan dit qui paie les tests de dépistage du Covid-19 .,"Der Plan legt fest, wer die Covid-19-Tests bezahlt."
554,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,6. Les produits médicaux,6. Medizinprodukte
555,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La loi dit :,Das Gesetz besagt:
556,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Maintenant, la Confédération peut faire fabriquer elle-même des produits médicaux.",Jetzt kann der Bund medizinische Produkte selbst herstellen lassen.
557,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Les produits médicaux sont des médicaments ou des vaccins.,Medizinische Produkte sind Medikamente oder Impfstoffe.
558,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La Confédération a créé un programme.,Der Bund hat ein Programm erstellt.
559,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le programme explique comment développer et produire des médicaments contre le Covid-19 .,"Das Programm erklärt, wie man Medikamente gegen Covid-19 entwickelt und herstellt."
560,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le programme est valable jusqu’à la fin de 2022.,Das Programm gilt bis Ende 2022.
561,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,7. les droits politiques,7. Politische Rechte
562,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Pour une initiative populaire, on doit avoir des signatures.",Für eine Volksinitiative werden Unterschriften benötigt.
563,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Avant, un comité devait prouver qu’il avait les signatures.","Früher musste ein Komitee nachweisen, dass es Unterschriften hatte."
564,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Maintenant, un comité peut soumettre une initiative sans le prouver.","Jetzt kann ein Komitee eine Volksinitiative einreichen, ohne dies nachweisen zu müssen."
565,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le gouvernement fédéral dit :,Die Bundesregierung sagt:
566,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Pour le moment, il n’y a plus besoin de prouver qu’il y a des signatures","Derzeit ist es nicht mehr notwendig, nachzuweisen, dass es Unterschriften gibt,"
567,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,parce que c’est difficile de récolter des signatures à cause du Covid-19 .,"weil es aufgrund von Covid-19 schwierig ist, Unterschriften zu sammeln."
568,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,8. Les cantons,8. Die Kantone
569,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La Confédération doit laisser les cantons décider,"Der Bund muss den Kantonen die Entscheidung überlassen,"
570,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,des règles contre Covid-19 .,welche Regeln es bezüglich Covid-19 geben soll.
571,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La Confédération doit mettre le moins de restrictions possible.,Der Bund sollte so wenige Einschränkungen wie möglich setzen.
572,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Une restriction est par exemple : fermer les restaurants.,"Eine Einschränkung wäre zum Beispiel, Restaurants zu schließen."
573,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Dire NON aux changements dans la loi du Covid-19 Quand nous disons NON,",NEIN - Wer sagt Nein zu den Änderungen im Covid-19-Gesetz?
574,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,alors rien ne change.,
575,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La loi Covid-19 de septembre 2020 continue à être valide.,
576,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Dire OUI aux changements dans la loi du Covid-19,
577,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Quand nous disons OUI,",
578,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,alors les changements se feront.,
579,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Les changements seront valables jusqu’au 19 mars 2022.,
580,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Après cette date, il n’y a que les anciennes règles qui restent.",
581,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La partie avec les modifications de mars 2021 ne plus valable.,
582,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Par exemple :,
583,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Il n’y aura plus d’argent pour les personnes et les entreprises touchées à ce moment-là.,
584,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Il n’y aura plus de certificats Covid suisses, même pour les voyages dans un pays à l’étranger.",
585,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,NON – Qui dit NON aux changements dans la loi du Covid-19 ?,
586,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le comité référendaire dit NON.,Das Referendumskomitee sagt Nein.
587,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le comité référendaire ne veut pas ces changements de la loi Covid-19 de septembre 2020.,Das Referendumskomitee möchte diese Änderungen am Covid-19-Gesetz von September 2020 nicht.
588,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le comité référendaire dit que :,"Das Referendumskomitee sagt, dass:"
589,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,1. Les changements ne sont pas nécessaires pour lutter contre le Covid-19.,"1. Die Änderungen nicht notwendig sind, um gegen Covid-19 zu kämpfen."
590,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La loi sans les changements est suffisante,Das Gesetz ohne die Änderungen ist ausreichend
591,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,pour la lutte contre le Covid-19 .,im Kampf gegen Covid-19.
592,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,2. Les changements obligent indirectement la vaccination.,2. Die Änderungen indirekt zur Impfung verpflichten.
593,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Les règles de quarantaine sont uniquement,Die Quarantäneregeln gelten nur
594,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,pour les personnes non vaccinées.,für nicht geimpfte Personen.
595,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Les personnes vaccinées ont plus de liberté.,Geimpfte Personen haben mehr Freiheiten.
596,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,La loi discrimine les personnes non vaccinées,"Das Gesetz diskriminiert nicht geimpfte Personen,"
597,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,"Car si les personnes non vaccinées veulent moins de restrictions, alors elles doivent se faire vacciner.","weil nicht geimpfte Personen weniger Einschränkungen wollen, müssen sie sich impfen lassen."
598,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,C’est une obligation indirecte à la vaccination.,Das ist eine indirekte Impfpflicht.
599,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,3. La Suisse est divisée.,3. Die Schweiz ist gespalten.
600,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Les personnes sans certificat Covid ne participent pas complètement à la vie sociale.,Personen ohne Covid-Zertifikat nehmen nicht vollständig am sozialen Leben teil.
601,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Des personnes en Suisse ont le certificat Covid. Des personnes en Suisse n’ont pas le certificat Covid.,In der Schweiz gibt es Personen mit Covid-Zertifikat. Es gibt Personen in der Schweiz ohne Covid-Zertifikat.
602,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Cela divise la Suisse.,Das spaltet die Schweiz.
603,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,4. La surveillance numérique est dangereuse.,4. Die digitale Überwachung ist gefährlich.
604,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le Conseil fédéral doit organiser le traçage des contacts,Der Bundesrat muss die Kontaktnachverfolgung
605,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,pour toute la Suisse.,für die gesamte Schweiz organisieren.
606,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,C’est exigé par la loi.,Das wird von Gesetz gefordert.
607,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Cela veut dire qu’il y aura une surveillance numérique,"Das bedeutet, dass es eine digitale Überwachung"
608,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,de toutes les personnes vivant en Suisse.,aller Menschen in der Schweiz geben wird.
609,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,C’est dangereux.,Das ist gefährlich.
610,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,5. Le Conseil fédéral a trop de pouvoir,5. Der Bundesrat hat zu viel Macht.
611,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le Conseil fédéral décide les règles pour les restrictions.,Der Bundesrat entscheidet über die Regeln für Beschränkungen.
612,LS_infoeasy_gpt,https://infoeasy-news.ch/modification-loi-covid-19/,Le Conseil fédéral décide quand les restrictions s’appliquent.,"Der Bundesrat entscheidet, wann die Beschränkungen gelten."
